2403,China is a key target market for the Continental and for Lincoln as a brand.
2404,"Count me as one who is happy to see a Lincoln that, whatever other faults it might have, has a real name, not a hodge-podge of initials.  As for the concept car it looks promising, with a Bentley-esque flair to the styling but we'll have to wait and see if the actual car looks good (toning down those silly wheels would be a good start)."
2405,Well they could do like they did with the first Lexus--undercut the competition at first by $10K-$15K and then gradually increase it if the model is popular.
2406,"Someone somewhere once said, ""Life is full of disappointments, get used to it."""
2407,"I recently visited an Audi dealer after many years away and took a look at the cars. I noticed thath the ""standard"" seat was very flat and uninspiring. The ""sport"" seats were highly bolstered and adjustable."
2408,"The base seats in the newer BMWs are just mediocre, at best. The seats in my wife's E90 are not anywhere near as comfortable as the seats in my MS3- never mind the sport seats in my Club Sport or the E21 Recaros in my '02. My dealer has a CPO 135i stick with every option but the Sport or M Sport package. I'd be sorely tempted were it not for that omission."
2409,"I am so spoiled, and until Saturday I didn't even know it.  The S4's seats (and I have the optional red leather upgraded ones) are both comfortable and grippy.  For years the sport seat option was a stand alone upgrade and, as I recall, was priced at $550.  Even adjusted for inflation and twice the cost, I'd go ahead and pay $1,000-ish for the upgrade -- seems like about $650 would be ""appropriate"" though."
2410,Why would anyone buy a BMW without sport seats?  Only those who haven't indulged!
2411,"Mark...I echo your sentiments about the A6 with the 3.0T and sport set up.  I felt that would be my next purchase if things had turned out better with my S4.  Not so, though.  I also agree about the seats....nowhere near what I want.  But, everything is a compromise.  The A6 with the S4 motor is screaming cruiser."
2412,"I'm sure you just mistyped, stick, but balance and handling are not dependent on the driven wheels. Better acceleration traction in all conditions? Yes. That's it."
2413,AWD instead of FWD.  wasn't comparing to RWD here.
2414,"I couldn't have said it better, but of course, the buying public and even people in this forum have bought the package that if you live in an area that gets snow, then you must have AWD..."
2415,"So now that we are beating a dead horse again,"
2416,"I disagree.  Handling is absolutely affected by driven wheels.  Try to enter a corner at excessive speed, then hit brakes or accelerator at different times and see how the car reacts.  Depending on the propelled wheels, it will do different things."
2417,And the main problem with Audis is that I just keep hearing not so good things about long term reliability & customer service.  From our own
2418,Don't forget driver100's clutch failure at 10k miles...
2419,buying a used on does scare me.  Nice cars though.  Most likely it would never be something that would end up being my choice (unless I was leasing possibly).  Though I did find a really nice looking one recently.  It's Purty.
2420,I agree.  They are nice looking.  Well finished & drive great.  But a risk no less.
2421,"Well, the old Integra R dominates the old Impreza RS at the autocross."
2422,"Sorry, I should have said ""better handling"" is not dependent on driven wheels. Yes, they will handle differently, but not necessarily better."
2423,"To each his own I guess is the final say. I had the opportunity to drive a RWD vs AWD Porsche back to back and I thought the AWD car pushed a lot in the turns. It's more work. For driving pleasure I would have chosen the RWD.  Snow is not an issue where I live, so it's hard to justify the weight and expense of AWD in this zip code. The reason I bought a used 4WD truck was for flooding conditions--i.e., the ground clearance. I guess some AWD like Subaru do lift the car, which is nice--but my friend's Mercedes AWD doesn't seem to have any more ground clearance than normal.  He doesn't seem to care or notice the AWD--it just came that way."
2424,"When the wife wanted the Subaru Outback, she wanted something more ""wagon-y"" than the SUV's she'd been driving."
2425,"Let me be perfectly clear.  I don't consider AWD  a need but I find it very nice to have many days during the winter and on some rainy days.  It always seems that the people that are so sure it doesn't help get you around more efficiently in the winter are those that live in Florida or Arizona for example.  I have a rwd truck and have had plenty of rear wheel drive cars.  And like I said, equipped the same and driven with common sense the awd will be much easier to get around on slippery, snowpacked roads.  Ground clearance isn't a big deal for me as it is rarely a factor in the Midwest. But slushy or hardpacked snowy roads are very common and awd makes much more secure footing when in traffic and pulling or merging into traffic."
2426,Subaru dropped the wagon for a couple of reasons.  First it wasn't a great seller.  Second was the fact that it's MPG wasn't that great and affected their CAFE number.  The Outback is considered an SUV and it's MPG doesn't count against CAFE.
2427,I understand why Subaru dropped the wagon. It doesn't mean I have to be happy with that decision
2428,"Cadillac dropped their wagon, too.  It had a lot of good press. Unfortunately, there's still that stigma that goes with wagons."
2429,"I always saw it the other way..    the Mercedes wagon people were ""old money"", that just bought a wagon, because they wanted a wagon...     The S-class people were the ""nouveau riche""."
2430,"Me too.  E Class wagons were for those with old, moldy money.  They also had a Grand Wagoneer at the shore house."
2431,"I grew up in the era of FWD and ""Hot Hatches.""  My first car was an original VW Scirocco, followed by an arrest-me-red Mitsubishi Mirage Turbo.  Being a lifelong resident of New England, and a skier, I never had any real issues with FWD and all-season tires (until my lovely '05 Acura TL).  I told folks why add the price, complexity and performance/MPG drain of AWD when FWD and snow/winter tires would likely be more than enough 99% of the time?  Even FWD with all-seasons got me where I was going.  Of course, ground clearance is another factor..."
2432,"Oh, yeah.  And what's cool is that most of the time the XF has a RWD bias, I believe it is 90% of the torque goes to the rear axle.  Pushing the snow button changes it to 30/70 with the computer deciding upon when to make it 50/50."
2433,"So will the new Continental be an ELLPS?  V6, AWD, big 19"" wheels......"
2434,No EL in that.  And those wheels are hideous.
2435,"Well the definition is all over the place now so if it starts under $40, it's EL."
2436,"My guess is the new Continental will be a top of the line model with a starting msrp north of 50k. But, with the likely rebates and discounts you might be able to score a ""base"" model in the low 40s....Guilty pleasure, I guess, but I think it looks pretty good. But kinda wish they'd gone with ""suicide"" doors lol...."
2437,Absolutely
2438,"Yes, that's right, AWD does not improve handling...it improves acceleration. Which is where I got the idea of ""over confidence"" from---that you might end up going faster than you can safely stop."
2439,"Bentley has their panties all up in a bunch over this car.  Lincoln has given it the go ahead, BTW.  Have no idea on pricing.  Supposed to be on a stretched Fusion platform.  So, see this at your LINCOLN dealer sometime in the near future."
2440,"Big, FWD(or FWD biased AWD), expensive for  what you get- yawn..."
2441,"I'm not sure of everything you are trying to say, but it comes down to the same thing some of us have been saying over and over again: ENTRY LEVEL is price-dependent. Something with a base price starting with a 6 is not entry level, no matter what it shares its underpinnings with. And, yes, of course a car can be optioned up with a ridiculous amount of gee-gaws, but that's largely irrelevant to the discussion. You can take a $16k Honda and put $20k of electronics, custom paint, and custom interior on it, but that doesn't change its class. Lipstick on a pig, in other words. Base MSRP provides a consistent basis of comparison."
2442,"Mark every car magazine has disproved this whole ""If you live in snow country, you need AWD"" Car's today and the electronic nannies have helped so much that AWD isn't really needed, plus these same magazines have shown how people have a false sense of security with these cars."
2443,"Yeah but the magazines don't buy cars. My wife will not have a car without AWD here in Colorado even though we really only ""need"" it about 10-15 days per year."
2444,"Yeah but the magazines don't buy cars. My wife will not have a car without AWD here in Colorado even though we really only ""need"" it about 10-15 days per year."
2445,"""these new models allow folks who want to be in the Mercedes family to join for $37,500 rather than $57,500 -- and hopefully will trade UP next time."""
2446,"All good points.  The starting numbers, for all cars, are now in the high teens.  Those prices are populated by the Fiat 500, Kia Soul, Hyundai Accent,  Cruise, Fiesta, etc.  Most, if not all, sacrifice one or the other portions or power, refinement, quality of materials, material quality, etc.  Sometimes sacrificing a lot of everything.  That's how they get to those price points."
2447,Lots of us open the moonroof all the time.  And many people that don't still open the shade to get more light in.  Especially important in the typical German black cave interior!
2448,"Started off as and still is the ""cheaper version."" However, that doesn't necessarily mean no options. That's why I've been stressing BASE MSRP. I absolutely concede that some luxury options are almost a necessity to make it feel like a luxury car. The only thing the limit on base msrp does is exclude other models that start much higher, such as the M, AMG, S, or V examples."
2449,"Q nailed it. These are the models to get the budget challenged into the category/brand. Not the highest performance or most luxurious, but with reasonable quantities of both. Size is not that important.  Nor is drivetrain configuration. Badge and price are."
2450,"My son is a good example.  First job, new car, tight finances. He got a Jetta. SE. Wanted a GLI, but got in fold and hooked on German cars.   Already planning next one. Drools on an S3.  Will probably settle for an A3.  After that, will depend on how his budget (and family if one comes along) grows!  But he does aspire to move up the ladder."
2451,"Other than AWD and a few extra HP, what's the difference between the GLI and the A3?"
2452,"Nicer interior, better warranty, dealer experience and luxury brand.  For a young guy, pulling up to pick up your date in an Audi versus a Vdub could be a game changer. LOL."
2453,"Back to AWD, I can understand why you might want one in the mountains or the Northeast; but even in my neck of the woods people spring for AWD.(the reason we have a Jeep and and an X3 truck is because our 1500' gravel driveway rarely sees a plow- but note that my Wrangler made it through over 18"" of snow in 2WD thanks to BFG All Terrain KO tires with the Severe Snow rating)."
2454,"I was going to say ""4 rings"".  Though in a performance oriented car, the AWD can come in handy (he does live up in a heavy snow area in upstate NY).  Something like a GLI where you are getting into low profile performance tires would likely require snow tires, and he has no place to keep those off-season."
2455,"Yeah, well since he said ""besides AWD and a few extra HP"" I didn't address the AWD part.  But that would be a large factor in that neck of the woods."
2456,Perhaps the young man should reevaluate his date if that's what the measure she uses....
2457,Any AWD system can be completed neutralized by the wrong tires and the wrong driver.
2458,"So many times I hear someone say:  ""my car stinks in the snow or my car drives terribly in the snow.""  For the longest time I responded with:  ""its probably not your car that drives terribly in the snow, if equipped with a proper set of winter tires you should have no problems.""  That usually got the ""deer in the headlights stare"" at which point I would just say:  ""You are right.  you need AWD or 4WD."""
2459,"Yep- the ""wearers."""
2460,"If given the choice of driving the same exact vehicle with the same exact tires in a winter snowstorm, I would choose the AWD vehicle every time.  People always say ""well if you used the right tires and drove like me you would have no issues"".   Actually getting tired of hearing that.  And there is a big difference between ""need"" and ""nice to have"".  Do I need AWD in the winter around Chicago?.....not really.  Is it very nice to have in certain situations where you need you need to get out of someone else's way or get going from a light in slippery conditions?  Yes, it is very nice to have.   Of course, I can get around without AWD as I occasionally drive my RWD v-8 truck in the snow but it isn't a lot of fun."
2461,"Well that's an argument that isn't as strong as it first sounds because invariably over-confidence in AWD often leads to mishaps. If you doubt this, I invite you to talk to any tow truck driver who operates in or near a popular ski area. If nothing else, and it doesn't convince you, you'll get some entertaining stories."
2462,"I have got to tell you, the more I think about it, the more I like the Audi S3 Premium Plus.  Look at the standard features you get:"
2463,"Only if the lady in question is a snob .. she might prefer the VW due to the IQ of the owner, understanding the value..."
2464,And I'd rather get a Golf R - all of the above (I think) and the practicality of a hatch!
2465,"""Well that's an argument that isn't as strong as it first sounds because invariably over-confidence in AWD often leads to mishaps."""
2466,That does seem to be a nice price for the S3.  Is that price good for all that equip??
2467,"Bradd, from reading about the ride on that, you might not enjoy it on the I95 bomb craters very much."
2468,"AWD is not just snow.  Vs. FWD, it can also give better handling and balance on wet roads. And dry.  The WRX is AWD for a reason!"
2469,You nailed it!
2470,Because it's a Subaru and the purists would have a conniption if it were anything else!!
2471,I go away for awhile and look what happens....we're debating the definition of an acronym.  LOL!
2472,Well let's go back to my list and note the sizes based on EPA standards:
2473,Some more than others.
2474,"I don't pay any attention to what category the EPA puts a car in.  Heck, they classify the Bentley 12 cyl as a compact car.  Don't think too many people look at one of those and say ""boy, that's a sharp compact car""."
2475,"Actually, the ILX/A3/CLA/1-series are subcompacts. Then you have your compacts (A4, C-class, 3-series, ATS), your midsize (5-series, etc), and your full-size (7-series, etc). There is the microcar class below all of that, but the luxo players haven't ventured there yet."
2476,I like the above take from
2477,Except that the ILX and CLA are both considered compacts by the EPA.  So are we now going to identify by barely a compact and almost a mid-size?
2478,"They are? Huh. Where do I look that info up? Because I tried fueleconomy.gov and they list the Aston Rapide S as subcompact, so methinks that's not a reliable source."
2479,Well the EPA is fueleconomy.gov so it is a reliable source.  Here is the link:
2480,"I really don't know anyone, myself included, that consults with or cares what class the EPA designates a car.    Manufacturers seldom market their cars using the EPA categories."
2481,I'm sure that not consulting the EPA class is true for the vast majority of car shoppers.  But it is something that is common across all vehicles that can be measured.  The fuel economy listed on the Munroney sticker uses it as a guide.
2482,"Agree, now that I know how its done, EPA classes are useless."
2483,"""You will often hear the phrase ""Best whatever in it's class."" That typically refers to the EPA category."""
2484,"Let's not forget that size impressions change over time. The Accord was a compact that went to a midsized and then a borderline-large car. The current Civic is larger than earlier Accords. And so Honda has introduced the Fit, which is larger than the first Civics. You can use the same analogy for the Corolla and then Yaris, or the A4 and then the A3, or the C-class and now the CLA."
2485,It seems like the luxury makers have new entry level cars that are not up to the same level of luxury nor performance of the cars that preceded them.  So an argument could be made that they are not ELLPS because they don't have the luxury or performance level expected of the brand.   I wasn't impressed with either the CLA or the ILX at the auto show from a luxury viewpoint.
2486,"My head hurts less, now that we can go back to what I presume was actually intended from the get go:"
2487,I agree with goldie-
2488,Coming Soon
2489,"This was a few years ago, but I was doing a little stoplight wars with my (then) relatively new Mustang GT.  Not a slow car by any stretch.  Until, I got into a little friendly throttle blip war with an F150 in the next lane."
2490,"Agreed; that's what I like about my MS3 it's relatively quick(especially since I boosted the horsepower and removed the ludicrous top speed limiter), handling is very good(if you don't mind the slow in-fast out point and shoot driving style), and it's still a comfortable cruiser. I also like the fact that it is a true sleeper. Right now I'm trying to decide my next car will be a focused track toy or a more luxurious Grand Tourer. In either case it will almost certainly be a RWD coupe with at least 350 bhp and three pedals."
2491,"I think people are missing the point on price, the prices people are quoting is MSRP, who pays MSRP?  So a 320i with premium package, Leather, Sport Package and Lighting Package $41,400. Can be had easily for $38,400 and right now BMW has $1,500 debate on cars on the dealers lot, $36,900. I'm sure you can get said 320i for even less then this. So for under$40K you can have a ELPS this is with  manual transmission... Lease Payments for said BMW with mim down of about $1,100 for tax's and fee's would be roughly $350/m. Now a 328i with Sport package, Premium package (includes Leather) and lighting package is $45,500 (MSRP) Could be has easily for $40,800 this includes $1,500 rebate BMW has, and I'm sure you could get this price down even more.. With mim down, lease payments would be roughly $375/m"
2492,Nobody is missing the point.  Everyone realizes what you're saying but some deals are better than others for a variety of reasons.  That's why people use MSRP for reference.  It's like using the EPA MPG numbers.  Everyone knows that peoples mpg varies some but for comparison purposes the EPA numbers are best to use.  There is always somebody that got $10k off or pays close to MSRP for some oddball reason or gets 40mpg in a car rated for 32.  Better to deal with verifiable numbers for comparison sake.
2493,exactly. And deals vary throughout the year. MSRP is the only way that makes consistent sense.
2494,"QB: wouldn't that mean that the Audi S4 (not RS) and the BMW 335 (not M) would be ineligible?  I know we can (and do) discuss pretty much whatever we want here (within certain parameters) but we would really narrow the category and the forum(s) down quite a bit if we put a cap of $39,999 as a starting point; unless of course you meant the 335 would be allowed in because there are 3 series cars that do fit this criteria."
2495,"I like the idea of a bmw that's sporty for under 40k....but el cheapo with auto (which some herd have ) is not it. Talk about sport all you want- and I like the MS3 becaus in many ways it's a better car then the 320. The Manual 320 (never driven) Prob a nice rig,328 manual even better I guess.  Talk lease leader ad deals- guys who get 10-15k of cts - but real world when you need a car you take msrp and subtract an amount- usually 10-% or less depending on car. I love cars- I love cars with passion more. Do you feel the love (tonight?)"
2496,"BMW is all about the lease payment.  I was not a typical customer for them, since I don't lease.  When I bought my first one, a fair amount of time ago, my sales guy was a little taken aback by me negotiating based on a purchase.  He said they always negotiated payment.  He's a good guy.  Whenever I walk into the dealership, he knows I'm seriously looking and not just kicking tires.  We go straight to the ""dealer sheet"", allegedly with his cost and MSRP on it."
2497,"I could be talked into $45k, which allows the 335i, but not the 335ix. I could go either way, frankly. I think $40k would make more sense after BMW releases a smaller class here in the US to compete with the CLA/A3"
2498,"What is the issue with the base price?  The class of car which means ""who knows"" what the base price will be is what this is all about.  The A3 is a sub compact, the A4 is a compact.  If this is to be about sub-compacts, well I guess that is OK, but then we would need yet another cubby hole to poke the B8 Audis and the entire lineup of 3's.  These are LPS cars -- but a bit smaller.  In some instances it is easily possible to have the 3 series priced at more than the 5 series."
2499,I think the 320i is going to be a tremendous value once they start coming off lease ans selling as CPO BMWs for the low to mid $20K.
2500,"Mark, I think it seems there is a vantage point gap between you and some other guys here.  You seem to be getting mostly top of the line, or at least well into the options, whereas a lot if other guys seem to be fishing in much less equipped ponds and get freaked out by anything more than 50 on the sticker.  They said so repeatedly.  It may be because they live by their memories (what it used to cost), or perhaps by simply how much they could afford.  For myself, I don't look at cars at their base.  If I can't afford its mid-to-high option version, the car is not for me.  I see no point is a stripper, but I understand why somebody may actually go for it.  But that vantage point difference is very real.  I generally agree with inclusion of 335 in this class, but it barely squeaks into. S4 used to be IMHO above 335, but that was before they eliminated V6 version of A4 and S4 took its place, giving space to RS4/5.  I totally disagree on M or RS.  There is absolutely NOTHING entry level about it, from pricing, to chassis, to engineering.  ZERO. Other than superficial likeness, those are different cars than their lower cousins, essentially from ground up. Small size?  Porsches are even smaller, so what?  That's not enough."
2501,"I can't remember the words ""performance"" and ""Lincoln"" being used in the same sentence since the demise of the Mark VII LSC in the early '90s."
2502,'.. since the demise of the Mark VII LSC in the early '90s.'
2503,Good catch- that would DEFINITELY be an ELLPS- it slipped what's left of my mind...
2504,The ILX doesn't have the option to power the other wheels nor the upgrade the power plant.
2505,"IMHO, it doesn't meet the criteria of being able to corner without inducing intestinal distress or the puckering of one's sphincter."
2506,"I think, I agree.  Never heard of anybody trying to toss it into a corner.  Mr. McConaughey is shown strolling down the boulevard at quite pedestrian pace, so the intended use is quite clear.  It's not wrong, but it's not sports, or performance, even withh 300 horses."
2507,"I think ATS, bigger size and increased pricing did that already."
2508,"Is the common thought that, for example, the A3 is an ELLPS but the A4 is not?"
2509,Of course - brain fart there.  I meant the ATS will be pushed out by a subcompact Cadillac.  I edited my post to reflect that.
2510,"Ah the Lincoln LS ... ""I drove Lincolns before anyone paid me to drive lincolns"" now I finally understand whats Specolis best friend ways saying.  The Lincoln should be added - it's sudo lux, looks pretty cool and is under 40k- no idea how it drives but seems similar to the others -and if you add a Buick then this should be fair game."
2511,I haven't driven a Lincoln MKZ but I understand it is has similar underpinnings to the Fusion which is based on the Euro Mondeo.  Reviews of the Fusion usually put it near the top in handling for mainstream midsize cars.
2512,OK - updated list:
2513,"So adding to the fun, I'd argue that the driven wheels shouldn't matter. If the vehicle performs well and has luxury, the wheels driven are a design issue. It is the performance that counts and there are quite a few vehicles that are fwd that still have good performance - some of them even have better steering feel than the current BMW 3 series which to me is a more important indicator of a sporty vehicle. I'm not usually cornering at .9gs or doing donuts in parking lots, so the driven wheels don't matter to me so much."
2514,Just for grins and giggles what are the prices if you tick every options box?
2515,OK - ticking all the boxes of what looked to be factory/port options - no dealer accessories AFAIK.
2516,"How about C-class?  Too big now, or too expensive? A4? I see, there are lower models, so they no longer need to apply.  I think it is possible to have two models in same category, if they're not differentiated ad much.  It does look like C-class is intended to move up, just as CTS.  I think A4 is still in the class, both in size and price."
2517,"I think there is a difference between sportyish mainstream sedan, like Fusion or its plush cousin (more like stepbrother) and 328, A4, or TLX.  They may not be world apart, but the separation is distinct."
2518,"The Acura ILX is about 6 inches longer than the Audi A3, and gets to 60 faster than the A3 1.8. At a little after 14 minutes in this long video Alex on Autos measures the acceleration of the ILX at 6.25 0-60, which seems to be about half a second faster than the A3 1.8. At 12:20 he talks about how Acura's 8-speed dual clutch is in some ways superior to that offered in the Audi A3. The Audi obviously has a lot more prestige, and arguably a nicer interior, but the Acura has more standard equipment—like moonroof, heated power seat, rearview camera, pushbutton start, LED headlights, etc. The A3 does have standard leather, while the base ILX has pleather. The A3 also has a better standard stereo. Overall, a comparably equipped A3 1.8 costs maybe about $4-5k more than an ILX, and yet the A3 is slower and gets lower mpg. I may be the only one, but I think if you're including the A3 1.8 then there's a case to be made for the ILX. But if you're starting with the A3 2.0 quattro, I guess that's a different story...."
2519,"Well based on my criteria of EL - base model that gets you into the brand - and get then be optioned out to give it the L and P, then the CLA is it for MB."
2520,The ILX also suffers from the stigma of being perceived by many as a tarted-up Civic. Even though the competing models are also built on existing mainstream platforms. the ILX tends to suffer from that more than most.
2521,"ILX is still part of a luxo brand, so I say it counts regardless of driven wheels. I mean, put it this way... So a FWD A4 is not luxo, but an AWD version that is optioned exactly the same other than the driven wheels is now luxo? Doesn't make sense to me. They will both look and feel exactly the same when cruising down the highway, which is what luxo is all about."
2522,Sort of.
2523,"The Mondeo was delayed by 3 years to allow Ford to focus on ""balancing the supply and demand of its industrial footprint.""  Which means they needed time to consolidate their European factories to stop the flow of red ink."
2524,"It's not that it's BUILT on a shared platform - as I said, most are. It's how it is perceived compared to other makes. Perhaps it's because Honda Canada commissioned a few generations of particularly awful Acura variations of the Civic that were little more than a different grille and some extra trim. Up here they are known as the Acura Civic regardless of how they're badged."
2525,"It's true that the A3 looks nothing at all like the Golf, while as much as the ILX is restyled and upgraded from the Civic, it has more trouble escaping its sibling. More than that, Audi seems to signify ""premium"" and ""prestige,"" even if a base A3 1.8 falls behind an ILX on some things while costing thousands more...."
2526,"I say the ILX counts, as well..      (though, I wouldn't choose it..)."
2527,The Ilx counts IMO for 2016 with the bigger engine and new trans. Plenty quick enough for the class.
2528,"The ""directional"" wheels on the ILX seem a little odd to me, and maybe out of place for an aspiring ELLS. I don't dislike them, exactly, but they wouldn't be my first choice. I think they're supposed to appeal to younger buyers, but for those of us old enough to remember the 80s, they seem almost nostalgic. And I wonder if the car would sell better if they just called it the Integra. In my mind, that's what I imagine the I in ILX stands for anyway...."
2529,"I guess I'm coming 'round to the notion that -- and this is only for example purposes -- both the A3 and A4 could be called ELLPS vehicles (but if I am doing so it is kicking and screaming).  This whole thing is so darned subjective though, since I still harbor the notion that (pre A3), the A4 was ELLPS (even though you can crank the S4 to close to $70K) as [because?] the A6 was an LPS."
2530,"so split out compact entry level and mid-size entry level.   still within the EL family, but recognizes different size, mission and competitiors."
2531,"Perhaps these cars that we talk about that are in this broad broad category should be called Compact LPS, but also it might make sense to call them mid-size? Entry level and the LP designation if price is the current meaning of EL would seem to be an oxymoron -- and, if price is the meaning of EL, today, where do A3's, to name one, go?  Do we ""rationalize"" the naming according to price? The Audi lineup (to name the one I am most familiar with) is A3 (and Q3), A4/A5 (and Q5), A6/A7 (and Q7).  The characteristics of these that stands out first is size -- and as the cars get larger, in the progression the price does indeed escalate.  But, prior to the current A3, the Audi A4/A5/S4/S5/RS5 were the ""entry level"" cars in the line. They were of a common, more or less, wheelbase length and the other notable characteristics that shared the theme were length and width -- size."
2532,I know of at least one Bavaria with an S38 motor from an E28 M5 under the hood...
2533,"OK...if we're setting rules...$45K MSRP upper limit? Acura,Audi, BMW, Buick, Cadillac, Infiniti, Lincoln, Mercedes, Porsche, Volvo are the brands?"
2534,"I agree that entry level definitely has to meet a price point.  Problem is that there is way too much over lapping within the respective companies.  The ""entry level"" price points vary as well.  Yes there is a big difference between the meat of this market of $35K - $50K on paper.  You have to factor in the fact that the majority of these cars are leased.  So many times people don't see the difference of a few thousand dollars by looking at the total cost of the lease , but rather as an extra $30, $40, $50 etc per month."
2535,"Bradd, definitely include the Volvo S60 too."
2536,Done
2537,So Bradd - only the upper model of the TLX makes the cut?  Just curious.
2538,Just my suggestions of course.  I feel like Acura's big V6 & slick AWD system do transform the car into a true competitor in the segment.
2539,"I used to say that the cheapest model of a brand is all that counted, but I'm thinking differently on that now. I think as long as it hits the pricepoint, it counts. So if that includes more than 1 model from a manufacturer, so be it. Reason being that not all manufacturers have more than 1 model. So just because Volvo doesn't have something smaller than the S60 at the moment, that shouldn't put the others at a disadvantage because they can only put their subcompacts up against it. I also think the price, if positioned properly, excludes the true mid-sizers such as the CTS, 5-series, E-class, and A6."
2540,"If pricepoint, not size + L+P, is the determining factor for inclusion in this class or nomenclature, can we safely  assume that the base price of the base model is ""whatever it is"" and that all modifications to that price based on ""options and packages"" are included in the mix? This, then, means we still have to have some way to account for the ""L"" and ""P"" of the cars (and of course the L+P add both content and cost, even to the base)."
2541,"You forgot about 320i, Mark - even more ""pauper"" version, but according to some here, still spunky enough for their taste.  I don't think less than 200 hp is such a problem, if the car is still dynamic enough, so I'd add it.  In fact, I'd say that one would be something like ""entry level of entry level"""
2542,"Eh, I really gotta argue for a max on base price, as you said in the first paragraph above, not range of max pricing, be the deciding factor. Otherwise, you open the door to comparison of a CTS Vsport to a base 320i, for example, as 2 ELLPS cars. Whatever it maxes out to should be largely irrelevant since different people want different options. I'm thinking either $40k or $45k as the max base price. The $45k would allow for the 335i and V6 ATS, but it would allow in the S3. The $40k would exclude the S3 but also limit the group to the 4-cyl models of the aforementioned compacts. Either pricepoint excludes the mid-sizers. I could argue either way, honestly."
2543,Makes sense - particularly to the extent AWD or RWD is considered a requirement for the segment.
2544,"As for the criteria for what belongs in this segment (and the fact that there is no hard and fast answer is what makes this a fun discussion), how about the manufacturers' intention?"
2545,I stand corrected ANY 3XX denomination or derivative that keeps the L+P (and the 320 qualifies) does belong.
2546,"Once again, an M3 is not entry-level by any stretch of the imagination. Nobody is spending $60k thinking ""yeah, this is entry-level."""
2547,"It will be $50K soon.  335i has now starting price of just squeaking below $45K cap, guess what it will be next year.  435 is already above $45K, both coupe and grand coupe. So, unless we disregard naming convention and not recognize 4-series as a separate model, we would have to be prepared for another price escalation.  Also C400 is already above $45K."
2548,"""$69,999"""
2549,"I agree.  I think it's again in eye of the beholder.  Those making middle six-digits (not millionaires, but elite professionals) have a completely different view on entry level luxury than those making $80K-$120K, looking for a premium ride that won't break their finances.  Something nice, well above average, with this sporty slant, but within reasonable means.  Mark says he can't even imagine lack of backup camera - I don't have it, I do have audible warning system with a colored map picture.  I like leather on mine, but wouldn't dismiss those who like that fake stuff - apparently local Mercedes Benz dealers stock only those on their CLA, C, GLA class and even some of E-class.  If people buy it, so be it."
2550,I'll add to the fire:
2551,"rob, i think your logic makes perfect sense and endorse your list of vehicles completely."
2552,I too like that list.  I would support adding the Turbo regal.  Not the Lincoln though.
2553,How many angels can dance on the head of a pin?
2554,Not enough
2555,I would certainly say so.
2556,Someone thinks I make perfect sense??  Why thank you.
2557,"Acura TLX  $31,445"
2558,Just for grins and giggles what are the prices if you tick every options box?
2559,"I agree, but I was trying to be diplomatic and give a little leeway."
2560,"$45 now?  Damned, I got left behind by entry level now?  I would have gone with $35K base (before the crazy options).  Maybe 40k ""all in"""
2561,funny how we have this discussion seemingly every 6 mos or so.
2562,"And it always is the same - majority of voices have ""fantasy land"" assumptions, from wrong pricing to features, mostly due to lack of recognition in market changes.  So from one side saying that $70K+ M3 is an ""Entry Level"" , to another being completely in denial on how much prices rose in last 20 years ($40K ""all in"" won't even buy you sport suspension on some of those ""performance sedans""). Then somebody else says A3 is not ""good enough"" for the luxury part of the definition.  Classic eat the cake and have it, too."
2563,"""Infiniti G50"""
2564,Not anymore.  Hence the past tense.
2565,The G35/37 have been rebadged as the Q40. Still available at your local Infiniti dealer.
2566,"Now I see my mistake, at last.  It was supposed to be G35/37, not G50.  Sorry for the mixup.  So, I meant to say G35 in its first and second generation were closest to ELLPS in their nature in last 10-15 years.  BTW, I new about the rebadging to Q40, but formally G37 it is no longer with us."
2567,"How do you remove a mistaken post completely?  I had this one posted on a wrong forum, didn't know how to take it out, so I edited it into this question."
2568,You have 4 hours .. use the gear icon.
2569,Funny thing about BMWs move upscale; my dealer has a 2011 335i manual SP that I''m considering. I pulled up the
2570,"But the Gear icon only shows me ""Edit"", I can't see any ""remove"" option."
2571,"Hmm, guess only us moderators can delete posts. You can edit the content and replace it with ""delete"" or ""null"" as I've seen others do."
2572,"I tried no content, it won't let me.  I guess if I write ""null"", it will."
2573,"Tough to define this sector, definition could be quite broad.  I imagine one would have to parse each manufacturer to determine which model is their ""entry level.""  And, then is it luxury and performance DNA?  For example, in my distant outpost in the universe known as ""Jaguar,"" I drive the current entry level Jag, the XF.  Is it entry level by definition here?  Well, if E, 5, and A6 variants are, then yes.  IMHO, it certainly has luxury and performance, but is never mentioned here.  And, a few years ago, would a BMW 3 really be ""luxury?""  Mercedes Benz was luxury, BMW covered performance and perhaps Audi was the only marque that could be included here, combining luxury and sport."
2574,"Well, 10 years ago it was probably the 328i and g35 as the definitive examples.  So extrapolate that and see what you get!"
